StudentID,Age,Gender,Standard,AttendanceRate,AverageMarks,BehaviorIncidents,Extracurriculars,ParentEducationLevel,DropoutStatus
4325,15,M,10,0.7,85,5,4,HighSchool,0
4326,13,M,8,0.91,48,4,3,HighSchool,1
4327,14,F,9,0.96,76,6,1,HighSchool,1
4328,11,M,6,0.94,76,1,3,MiddleSchool,0
4329,11,M,6,0.86,54,1,1,MiddleSchool,0
4330,12,F,7,0.63,42,3,3,Doctorate,1
4331,14,F,9,0.89,62,5,3,MiddleSchool,1
4332,15,F,10,0.79,60,7,3,Doctorate,0
4333,12,M,7,0.75,52,0,0,Bachelor,0
4334,11,M,6,0.98,69,4,1,MiddleSchool,0
4335,12,F,7,0.81,62,6,1,Doctorate,0
4336,13,M,8,0.78,69,7,1,HighSchool,0
4337,11,M,6,0.62,58,1,0,MiddleSchool,0
4338,15,F,10,0.92,94,8,4,MiddleSchool,0
4339,15,F,10,0.72,85,0,0,Bachelor,0
4340,13,M,8,0.68,76,2,0,Bachelor,0
4341,12,F,7,0.85,94,8,1,Bachelor,0
4342,14,M,9,0.89,66,5,4,Doctorate,0
4343,13,M,8,0.66,93,5,2,Bachelor,1
4344,12,F,7,0.83,80,2,0,Master,0
4345,14,M,9,0.73,51,2,0,Master,0
4346,13,M,8,0.84,90,2,2,Master,0
4347,12,F,7,0.83,80,7,0,MiddleSchool,0
4348,12,M,7,0.78,48,4,3,MiddleSchool,0
4349,11,F,6,0.86,81,0,3,MiddleSchool,0
4350,13,F,8,0.83,51,4,4,Master,1
4351,15,M,10,0.94,86,6,0,Doctorate,0
4352,15,M,10,0.9,47,1,0,Doctorate,0
4353,12,M,7,0.7,71,0,4,Bachelor,0
4354,13,M,8,0.72,42,1,2,Bachelor,0
4355,12,F,7,0.72,67,6,3,Master,1
4356,14,F,9,0.67,78,4,3,Bachelor,0
4357,15,M,10,0.81,93,6,3,HighSchool,0
4358,12,F,7,0.79,40,4,1,Doctorate,0
4359,12,M,7,0.97,91,1,3,HighSchool,0
4360,13,F,8,0.64,74,8,4,HighSchool,1
4361,15,M,10,0.89,72,6,0,Doctorate,0
4362,13,M,8,0.84,49,6,4,HighSchool,1
4363,12,F,7,0.82,72,1,0,MiddleSchool,0
4364,14,M,9,0.99,41,5,1,Doctorate,1
4365,15,M,10,0.95,56,4,3,HighSchool,0
4366,15,M,10,0.62,94,4,3,Doctorate,0
4367,13,F,8,0.8,87,3,2,MiddleSchool,1
4368,15,F,10,0.79,75,8,4,HighSchool,1
4369,15,F,10,0.76,77,6,4,Doctorate,0
4370,12,M,7,0.81,95,0,1,Bachelor,1
4371,13,M,8,0.93,79,2,1,HighSchool,0
4372,15,F,10,0.99,90,8,1,HighSchool,0
4373,12,F,7,0.82,40,6,3,Doctorate,0
4374,11,F,6,0.66,44,5,2,Bachelor,0
4375,11,M,6,0.68,51,3,2,MiddleSchool,0
4376,15,F,10,0.71,89,6,1,Doctorate,1
4377,13,M,8,0.75,47,2,2,Master,0
4378,14,F,9,0.79,73,2,0,Bachelor,0
4379,15,M,10,0.92,79,5,2,MiddleSchool,0
4380,12,F,7,0.79,49,1,3,HighSchool,0
4381,13,M,8,0.95,87,0,4,Doctorate,0
4382,15,F,10,0.93,85,4,3,MiddleSchool,1
4383,11,F,6,0.78,42,7,0,Doctorate,1
4384,15,F,10,0.91,88,8,3,Bachelor,1
4385,13,F,8,0.62,76,3,4,Master,1
4386,15,M,10,0.69,46,8,4,MiddleSchool,0
4387,15,M,10,0.66,71,1,4,Bachelor,0
4388,13,M,8,0.84,95,7,3,Master,0
4389,12,M,7,0.6,93,3,3,MiddleSchool,0
4390,11,F,6,0.9,90,6,1,Bachelor,0
4391,11,M,6,0.93,42,6,0,Bachelor,1
4392,12,F,7,0.64,43,3,1,Bachelor,0
4393,15,M,10,0.81,74,3,0,Master,0
4394,13,M,8,0.92,40,6,2,Bachelor,0
4395,14,M,9,0.77,86,4,3,Doctorate,0
4396,15,F,10,0.61,91,1,0,MiddleSchool,0
4397,14,F,9,0.66,67,0,1,HighSchool,0
4398,11,F,6,0.99,93,5,4,Doctorate,1
4399,13,M,8,0.95,51,7,0,MiddleSchool,1
4400,11,M,6,0.96,79,8,4,MiddleSchool,0
4401,11,M,6,0.83,45,4,2,MiddleSchool,0
4402,14,F,9,0.68,46,8,3,Doctorate,1
4403,13,M,8,0.97,83,7,2,HighSchool,0
4404,15,M,10,0.87,66,8,1,Master,1
4405,13,F,8,0.78,43,5,1,Doctorate,0
4406,15,F,10,0.83,78,6,2,Doctorate,0
4407,12,F,7,0.86,89,0,4,Doctorate,0
4408,14,F,9,0.9,81,2,1,Bachelor,0
4409,11,M,6,0.92,84,0,4,Bachelor,0
4410,15,M,10,0.8,78,6,1,Master,1
4411,15,F,10,0.93,72,4,1,HighSchool,0
4412,12,M,7,0.66,42,3,3,Doctorate,0
4413,13,F,8,0.72,45,1,3,Master,0
4414,14,M,9,0.62,47,0,0,Doctorate,0
4415,12,M,7,0.94,81,5,1,Bachelor,0
4416,11,F,6,0.7,54,5,0,HighSchool,1
4417,12,M,7,0.86,56,2,0,HighSchool,0
4418,12,M,7,0.7,66,7,1,HighSchool,0
4419,15,M,10,0.7,65,2,2,Doctorate,0
4420,15,M,10,0.97,68,2,0,Doctorate,0
4421,13,M,8,0.93,57,4,4,Master,0
4422,14,M,9,0.98,68,2,3,Bachelor,0
4423,12,M,7,0.84,85,2,0,Doctorate,0
4424,12,F,7,0.78,54,7,2,Doctorate,0
4425,12,M,7,0.74,62,7,3,Doctorate,0
4426,13,F,8,0.94,61,7,2,HighSchool,0
4427,14,M,9,0.65,67,0,0,Master,1
4428,11,M,6,0.96,87,2,4,Doctorate,0
4429,12,M,7,0.83,51,1,2,Master,0
4430,14,M,9,0.75,57,8,3,MiddleSchool,0
4431,14,M,9,0.95,75,7,1,Bachelor,0
4432,12,F,7,0.81,51,2,4,Master,1
4433,14,F,9,0.87,95,8,1,Master,0
4434,12,M,7,0.93,89,7,2,Master,0
4435,11,M,6,0.87,54,8,1,Doctorate,0
4436,11,F,6,0.98,55,0,2,Doctorate,1
4437,14,M,9,0.99,52,5,2,Bachelor,0
4438,14,M,9,0.62,68,6,3,MiddleSchool,0
4439,12,F,7,0.97,55,2,2,MiddleSchool,0
4440,11,M,6,0.71,41,3,0,Master,0
4441,15,F,10,0.73,44,2,4,MiddleSchool,0
4442,13,M,8,0.61,62,0,1,HighSchool,1
4443,11,M,6,0.98,57,3,0,Master,1
4444,11,F,6,0.99,78,2,3,Master,0
4445,11,F,6,0.92,52,1,2,Doctorate,0
4446,12,F,7,0.93,65,6,3,Master,1
4447,13,M,8,0.71,67,2,1,Doctorate,0
4448,11,M,6,0.83,82,3,0,Master,0
4449,15,F,10,0.87,88,6,4,MiddleSchool,1
4450,12,M,7,0.61,92,8,4,HighSchool,0
4451,15,M,10,0.92,84,5,0,Doctorate,0
4452,11,M,6,0.82,63,3,1,Bachelor,1
4453,11,M,6,0.77,83,0,1,HighSchool,0
4454,14,M,9,0.89,57,1,1,Bachelor,0
4455,15,M,10,0.77,64,4,4,MiddleSchool,1
4456,12,F,7,0.78,71,4,1,Bachelor,0
4457,11,F,6,0.63,93,7,3,Master,0
4458,14,M,9,0.83,77,8,0,Master,0
4459,15,F,10,0.79,45,3,3,HighSchool,0
4460,12,F,7,0.63,83,3,0,Master,1
4461,11,M,6,0.89,47,1,3,HighSchool,0
4462,13,M,8,0.66,89,3,3,MiddleSchool,0
4463,15,F,10,0.81,86,6,1,Bachelor,1
4464,12,M,7,0.71,64,0,3,Bachelor,0
4465,12,F,7,0.81,75,7,1,Bachelor,0
4466,13,M,8,0.85,42,4,4,Bachelor,0
4467,15,M,10,0.92,64,7,3,MiddleSchool,0
4468,12,F,7,0.86,42,8,3,Bachelor,0
4469,14,F,9,0.75,57,3,1,Bachelor,0
4470,12,F,7,0.73,78,4,4,Bachelor,0
4471,15,M,10,0.98,88,1,3,Bachelor,0
4472,12,M,7,0.92,47,1,3,Bachelor,0
4473,14,F,9,0.69,90,4,4,MiddleSchool,0
4474,13,F,8,0.81,52,4,4,Doctorate,0
4475,15,M,10,0.95,80,7,0,Master,0
4476,13,M,8,0.64,48,3,4,MiddleSchool,0
4477,12,M,7,0.97,81,2,0,Master,0
4478,11,M,6,0.92,70,0,2,Master,0
4479,11,F,6,0.81,86,5,0,MiddleSchool,0
4480,15,M,10,0.97,40,8,0,Doctorate,1
4481,13,M,8,0.99,40,4,1,Master,1
4482,13,M,8,0.76,65,3,1,HighSchool,0
4483,15,F,10,0.78,84,8,4,Bachelor,0
4484,12,F,7,1.0,85,0,2,Doctorate,0
4485,14,M,9,0.67,88,0,1,HighSchool,0
4486,12,F,7,0.77,49,2,0,MiddleSchool,0
4487,11,M,6,0.78,41,4,4,Doctorate,0
4488,14,F,9,0.66,71,7,0,Bachelor,0
4489,12,M,7,0.86,49,3,2,Bachelor,0
4490,14,F,9,0.95,55,5,1,Bachelor,0
4491,14,M,9,0.63,82,5,2,Master,0
4492,11,M,6,0.63,69,4,3,Master,1
4493,12,M,7,1.0,59,3,1,HighSchool,0
4494,11,M,6,0.88,52,6,4,Bachelor,1
4495,11,F,6,0.65,40,6,4,Bachelor,1
4496,15,F,10,0.78,54,6,3,Master,1
4497,15,M,10,0.85,81,7,3,MiddleSchool,0
4498,12,M,7,0.83,47,1,3,MiddleSchool,1
4499,11,F,6,0.9,91,3,0,HighSchool,0
4500,12,F,7,0.7,92,1,0,Bachelor,0
4501,13,M,8,0.9,44,7,4,Bachelor,0
4502,11,M,6,0.64,76,2,2,Doctorate,1
4503,13,F,8,0.8,64,2,1,Bachelor,0
4504,13,M,8,0.83,61,5,2,Master,0
4505,12,F,7,0.85,74,2,4,HighSchool,0
4506,12,F,7,0.86,61,2,0,HighSchool,0
4507,14,M,9,0.77,41,4,2,MiddleSchool,0
4508,12,M,7,0.76,59,3,3,Doctorate,1
4509,12,M,7,0.77,58,3,1,MiddleSchool,0
4510,11,M,6,0.63,93,1,3,Bachelor,1
4511,13,F,8,0.82,89,7,4,MiddleSchool,0
4512,13,F,8,0.94,78,1,2,HighSchool,0
4513,13,M,8,0.93,69,7,2,Master,0
4514,15,F,10,0.69,57,3,0,Bachelor,1
4515,11,M,6,0.86,69,7,0,MiddleSchool,0
4516,12,F,7,0.82,64,2,3,Doctorate,0
4517,11,M,6,0.9,58,6,0,Doctorate,0
4518,14,M,9,0.95,41,2,4,HighSchool,1
4519,15,F,10,0.74,41,7,2,Master,1
4520,11,F,6,0.66,72,8,3,MiddleSchool,1
4521,14,M,9,0.85,82,0,2,Bachelor,0
4522,13,F,8,0.61,76,7,3,MiddleSchool,0
4523,13,M,8,0.92,91,5,3,MiddleSchool,0
4524,11,F,6,0.84,67,0,2,Master,0
4525,11,F,6,0.88,89,0,3,HighSchool,0
4526,15,M,10,0.8,95,6,4,MiddleSchool,0
4527,13,F,8,0.64,49,0,4,Doctorate,0
4528,11,M,6,0.98,56,2,3,Bachelor,0
4529,13,M,8,0.7,53,3,1,MiddleSchool,0
4530,11,M,6,0.78,48,5,1,HighSchool,1
4531,12,F,7,0.96,81,7,0,MiddleSchool,1
4532,11,F,6,0.63,80,6,0,MiddleSchool,0
4533,11,F,6,0.82,45,2,0,HighSchool,1
4534,11,M,6,0.63,75,7,2,Master,0
4535,11,F,6,0.77,85,8,0,MiddleSchool,0
4536,15,F,10,0.95,92,1,1,Doctorate,0
4537,14,F,9,0.79,76,1,1,Doctorate,0
4538,11,M,6,0.77,79,8,3,Master,0
4539,13,M,8,0.66,68,4,0,Bachelor,0
4540,11,M,6,0.92,50,5,3,Bachelor,0
4541,11,M,6,0.9,40,8,2,HighSchool,0
4542,12,F,7,0.72,47,8,4,Doctorate,0
4543,12,F,7,0.97,54,5,1,Bachelor,0
4544,15,F,10,0.87,95,8,0,MiddleSchool,1
4545,12,F,7,0.7,52,6,2,HighSchool,0
4546,13,F,8,0.86,49,5,1,MiddleSchool,0
4547,14,F,9,0.94,79,8,2,Bachelor,1
4548,15,M,10,0.83,85,1,1,Bachelor,0
4549,13,F,8,0.72,49,1,4,HighSchool,0
4550,11,F,6,0.63,53,6,3,HighSchool,0
4551,15,F,10,0.61,43,8,1,MiddleSchool,1
4552,12,F,7,0.65,45,8,4,Master,1
4553,12,F,7,0.83,49,6,1,HighSchool,1
4554,12,M,7,0.92,94,7,4,MiddleSchool,1
4555,12,M,7,0.75,58,0,4,Master,0
4556,11,F,6,0.75,93,2,4,MiddleSchool,0
4557,13,F,8,0.95,42,8,3,Master,0
4558,13,F,8,0.98,50,4,0,Bachelor,0
4559,15,F,10,0.63,94,0,3,MiddleSchool,0
4560,15,F,10,0.63,69,7,4,Master,0
4561,12,F,7,0.65,59,4,1,Master,0
4562,12,F,7,0.85,86,6,4,MiddleSchool,1
4563,14,F,9,0.92,80,2,1,HighSchool,0
4564,15,F,10,0.82,62,1,2,MiddleSchool,0
4565,12,M,7,0.79,84,0,2,Doctorate,0
4566,13,F,8,0.81,68,8,2,MiddleSchool,1
4567,12,M,7,0.92,62,7,3,HighSchool,1
4568,15,F,10,0.96,93,5,0,Bachelor,0
4569,13,F,8,0.75,61,8,2,HighSchool,0
4570,15,F,10,0.88,66,0,1,Doctorate,0
4571,13,F,8,0.67,90,7,3,Master,0
4572,15,M,10,0.96,74,8,1,Master,0
4573,11,M,6,0.83,45,7,0,HighSchool,0
4574,11,M,6,0.67,93,2,0,Doctorate,0
4575,13,F,8,0.69,64,6,3,Master,0
4576,15,F,10,0.71,80,3,2,Master,0
4577,14,M,9,0.97,44,7,3,Master,0
4578,12,F,7,0.68,73,8,0,Doctorate,0
4579,14,F,9,0.85,94,6,1,Bachelor,0
4580,11,F,6,0.7,79,7,2,Master,0
4581,13,F,8,0.95,78,7,2,HighSchool,0
4582,15,F,10,1.0,40,3,0,Master,1
4583,12,F,7,0.82,69,4,3,Master,0
4584,15,M,10,0.9,67,0,4,Doctorate,0
4585,11,F,6,0.62,42,1,4,Doctorate,0
4586,15,M,10,0.62,85,7,4,Master,0
4587,12,F,7,0.77,45,2,4,MiddleSchool,1
4588,13,F,8,0.99,86,7,3,HighSchool,0
4589,15,M,10,0.85,47,4,3,MiddleSchool,1
4590,15,M,10,0.88,54,4,2,Doctorate,0
4591,14,F,9,0.8,93,5,0,MiddleSchool,0
4592,11,F,6,0.93,88,5,2,Master,0
4593,12,F,7,0.77,90,5,1,MiddleSchool,0
4594,13,M,8,0.64,45,7,3,HighSchool,1
4595,12,M,7,0.99,57,6,3,Bachelor,1
4596,13,F,8,0.79,93,7,3,MiddleSchool,0
4597,14,F,9,0.64,71,6,3,Master,1
4598,14,F,9,0.82,64,3,3,HighSchool,1
4599,15,M,10,0.99,77,2,4,MiddleSchool,0
4600,14,F,9,0.84,48,1,1,Doctorate,0
4601,15,M,10,0.76,71,8,3,Doctorate,0
4602,12,F,7,1.0,79,3,0,MiddleSchool,0
4603,14,M,9,0.61,77,0,0,HighSchool,0
4604,13,M,8,0.94,85,8,2,Master,1
4605,12,F,7,0.92,87,2,1,HighSchool,0
4606,13,M,8,0.89,50,7,2,HighSchool,1
4607,14,M,9,0.74,47,7,2,Master,0
4608,14,F,9,0.94,63,4,2,HighSchool,0
4609,11,M,6,0.91,81,4,2,Doctorate,1
4610,14,F,9,0.62,71,5,3,MiddleSchool,0
4611,13,M,8,0.91,75,4,2,Master,0
4612,11,M,6,0.84,53,3,0,Doctorate,0
4613,12,F,7,0.96,61,5,3,HighSchool,1
4614,11,F,6,0.88,75,6,3,HighSchool,0
4615,13,M,8,0.87,71,5,0,MiddleSchool,0
4616,14,M,9,0.98,56,5,4,HighSchool,0
4617,15,F,10,0.89,57,1,1,Bachelor,0
4618,15,F,10,0.73,58,5,1,MiddleSchool,1
4619,15,M,10,0.83,60,6,4,Doctorate,0
4620,14,F,9,0.81,42,3,2,MiddleSchool,0
4621,15,F,10,0.82,62,8,1,Bachelor,0
4622,15,M,10,0.69,41,2,4,HighSchool,0
4623,14,M,9,0.84,91,5,3,Master,1
4624,14,M,9,0.92,73,1,3,Bachelor,1
4625,12,F,7,0.7,60,1,2,Master,0
4626,13,M,8,0.81,47,6,4,MiddleSchool,0
4627,13,F,8,0.91,47,5,0,Doctorate,0
4628,11,M,6,0.66,94,6,4,Master,0
4629,12,M,7,0.7,59,5,4,Bachelor,1
4630,13,F,8,0.94,77,6,2,MiddleSchool,1
4631,11,F,6,0.64,59,8,3,Bachelor,1
4632,13,F,8,0.99,65,8,1,Master,1
4633,14,F,9,0.69,92,4,1,Master,0
4634,12,M,7,0.99,65,1,1,MiddleSchool,1
4635,12,F,7,0.71,53,5,4,Doctorate,0
4636,15,F,10,0.86,53,2,4,Master,1
4637,14,M,9,0.85,80,8,2,HighSchool,0
4638,14,F,9,0.77,64,0,0,Doctorate,0
4639,11,M,6,0.94,41,0,2,HighSchool,0
4640,14,F,9,0.6,40,5,0,MiddleSchool,1
4641,11,F,6,0.68,74,8,4,Bachelor,1
4642,15,M,10,0.95,55,5,4,Master,0
4643,13,M,8,0.63,90,5,4,Master,0
4644,15,F,10,0.72,75,4,2,Doctorate,1
4645,13,F,8,0.99,91,1,0,Doctorate,0
4646,12,M,7,0.88,75,7,0,Bachelor,1
4647,12,F,7,0.66,82,5,0,Doctorate,0
4648,15,M,10,0.97,52,6,3,Doctorate,1
4649,14,M,9,0.92,73,0,0,Master,0
4650,14,F,9,0.77,53,2,0,Doctorate,1
4651,14,M,9,0.88,78,5,4,HighSchool,1
4652,11,F,6,0.86,63,6,4,HighSchool,0
4653,12,F,7,0.93,79,6,1,Master,0
4654,13,M,8,0.73,85,6,0,HighSchool,1
4655,14,M,9,0.96,86,5,4,HighSchool,0
4656,14,F,9,0.83,82,2,2,HighSchool,0
4657,12,F,7,0.69,87,1,3,HighSchool,0
4658,13,F,8,0.79,63,7,0,Bachelor,0
4659,13,M,8,0.79,76,8,4,HighSchool,0
4660,12,M,7,0.89,86,0,3,Bachelor,0
4661,11,M,6,0.72,59,0,3,Master,0
4662,14,F,9,0.88,53,7,4,HighSchool,0
4663,14,F,9,0.65,88,2,1,HighSchool,0
4664,12,F,7,0.76,79,0,1,MiddleSchool,0
4665,14,F,9,0.86,90,2,1,Bachelor,0
4666,15,F,10,0.69,58,6,2,Master,0
4667,11,F,6,0.81,56,4,0,HighSchool,0
4668,11,F,6,0.96,72,7,2,HighSchool,0
4669,14,M,9,0.71,71,4,3,Doctorate,0
4670,15,F,10,0.9,58,2,4,MiddleSchool,0
4671,14,M,9,0.96,44,0,2,Bachelor,0
4672,13,F,8,0.77,92,2,0,Master,0
4673,13,M,8,0.78,70,0,0,MiddleSchool,0
4674,11,F,6,0.88,82,1,4,Master,0
4675,11,F,6,0.95,53,7,4,MiddleSchool,1
4676,15,M,10,0.78,82,2,2,MiddleSchool,0
4677,13,F,8,0.65,73,3,1,HighSchool,0
4678,14,M,9,0.62,62,6,1,HighSchool,1
4679,14,F,9,0.82,91,5,1,Doctorate,0
4680,14,F,9,0.99,90,8,0,Master,1
4681,14,F,9,0.81,58,5,2,Doctorate,0
4682,12,F,7,0.78,74,7,3,Doctorate,1
4683,13,F,8,0.68,53,7,2,Master,0
4684,12,F,7,0.83,90,2,0,HighSchool,0
4685,11,M,6,0.71,42,7,0,Doctorate,1
4686,11,M,6,0.83,58,7,1,Master,1
4687,13,M,8,0.8,72,2,3,MiddleSchool,1
4688,14,M,9,0.97,63,8,1,Bachelor,1
4689,11,F,6,0.66,77,8,0,Doctorate,0
4690,11,M,6,0.76,59,1,1,MiddleSchool,0
4691,12,M,7,0.82,84,2,2,Master,1
4692,11,F,6,1.0,80,5,2,Master,0
4693,11,F,6,0.71,44,2,4,Doctorate,0
4694,14,M,9,0.9,68,6,4,Doctorate,0
4695,12,F,7,0.94,51,7,1,MiddleSchool,1
4696,12,F,7,0.9,69,0,2,Doctorate,0
4697,15,M,10,0.83,41,3,3,Bachelor,1
4698,14,F,9,0.67,61,6,1,Doctorate,0
4699,11,M,6,0.63,60,8,3,HighSchool,1
4700,13,M,8,0.69,54,1,1,Master,0
4701,14,M,9,0.86,54,6,3,MiddleSchool,0
4702,15,M,10,0.74,94,8,2,MiddleSchool,1
4703,14,M,9,0.72,56,4,2,Master,0
4704,12,F,7,0.69,43,1,2,MiddleSchool,0
4705,14,M,9,0.82,46,2,2,Doctorate,0
4706,15,F,10,0.65,68,0,0,Master,0
4707,12,F,7,1.0,72,2,0,Bachelor,0
4708,11,M,6,0.95,40,6,1,MiddleSchool,0
4709,13,M,8,0.9,46,3,3,Master,0
4710,15,M,10,0.99,44,6,2,Bachelor,0
4711,12,F,7,0.77,94,8,4,Master,0
4712,13,F,8,0.92,86,4,2,HighSchool,0
4713,14,M,9,0.83,49,2,0,Master,0
4714,13,M,8,0.84,74,5,1,Bachelor,0
4715,12,F,7,0.67,52,3,1,MiddleSchool,0
4716,11,M,6,0.63,41,8,2,Master,1
4717,13,M,8,0.75,93,5,1,Bachelor,1
4718,15,M,10,0.71,54,4,4,Bachelor,0
4719,12,F,7,0.96,48,7,3,Master,0
4720,14,F,9,0.78,81,0,0,Bachelor,0
4721,13,F,8,0.81,47,4,3,HighSchool,1
4722,15,F,10,0.78,41,8,2,Master,0
4723,12,F,7,0.89,61,7,1,Bachelor,1
4724,14,M,9,0.86,51,5,2,Master,0
4725,15,F,10,0.68,85,6,4,Master,1
4726,14,F,9,0.74,55,2,0,Bachelor,1
4727,14,M,9,0.67,73,4,3,HighSchool,0
4728,13,F,8,0.91,87,1,1,HighSchool,0
4729,13,M,8,0.96,40,5,2,Bachelor,0
4730,14,F,9,0.76,65,5,0,MiddleSchool,0
4731,12,M,7,0.64,59,7,4,Doctorate,1
4732,11,M,6,0.85,70,5,4,Bachelor,0
4733,15,F,10,0.7,80,3,2,Bachelor,0
4734,13,F,8,0.65,93,1,2,Doctorate,0
4735,12,F,7,0.95,60,2,4,MiddleSchool,0
4736,12,F,7,0.95,55,4,0,Bachelor,1
4737,11,M,6,0.76,63,6,4,Master,1
4738,14,M,9,0.96,50,3,3,Doctorate,1
4739,15,M,10,0.72,52,7,3,HighSchool,0
4740,15,M,10,0.86,65,8,0,Doctorate,0
4741,14,F,9,0.88,63,3,1,HighSchool,0
4742,13,M,8,0.77,50,7,3,Master,0
4743,14,F,9,0.68,74,2,3,Doctorate,1
4744,11,F,6,0.73,40,5,0,MiddleSchool,0
4745,11,M,6,0.71,47,8,3,Bachelor,0
4746,14,F,9,0.82,64,5,4,MiddleSchool,1
4747,12,M,7,0.71,65,6,1,Master,0
4748,11,F,6,0.95,49,4,0,Bachelor,0
4749,15,F,10,0.97,57,3,4,Master,0
4750,11,M,6,0.76,84,8,4,HighSchool,1
4751,13,M,8,0.61,82,8,2,Master,0
4752,11,M,6,0.84,77,7,2,Master,0
4753,12,M,7,0.82,68,2,4,MiddleSchool,0
4754,12,F,7,0.76,61,4,0,Bachelor,0
4755,11,F,6,0.73,61,3,3,Bachelor,1
4756,11,M,6,0.87,75,8,3,Doctorate,0
4757,13,M,8,0.96,64,5,4,MiddleSchool,0
4758,14,M,9,0.93,64,1,3,Doctorate,0
4759,12,M,7,0.97,74,1,2,MiddleSchool,0
4760,11,M,6,0.86,57,3,4,Bachelor,0
4761,14,M,9,0.99,95,1,4,Master,0
4762,14,M,9,1.0,53,7,0,MiddleSchool,0
4763,13,F,8,0.78,42,6,4,Master,0
4764,15,M,10,0.61,70,5,1,HighSchool,1
4765,12,M,7,0.89,43,0,2,MiddleSchool,0
4766,13,M,8,0.68,63,1,2,MiddleSchool,1
4767,12,F,7,0.6,57,1,3,Doctorate,1
4768,15,M,10,0.82,80,6,2,HighSchool,0
4769,15,M,10,0.63,80,1,2,Doctorate,1
4770,11,F,6,0.81,45,6,1,MiddleSchool,1
4771,12,F,7,0.99,86,6,4,Doctorate,0
4772,12,F,7,0.62,53,5,0,Doctorate,1
4773,11,M,6,0.62,65,0,1,Doctorate,1
4774,14,M,9,0.84,76,6,2,Bachelor,0
4775,13,M,8,0.96,81,7,1,HighSchool,1
4776,13,M,8,0.84,94,0,0,HighSchool,0
4777,15,F,10,0.68,50,0,2,Master,0
4778,15,F,10,0.93,74,8,1,Master,0
4779,14,M,9,0.78,51,4,4,Bachelor,1
4780,13,F,8,0.61,75,8,0,HighSchool,1
4781,11,F,6,0.84,87,0,3,MiddleSchool,0
4782,12,M,7,0.86,88,2,3,Bachelor,1
4783,13,F,8,0.72,68,5,4,HighSchool,1
4784,11,F,6,0.64,67,6,2,Master,0
4785,12,M,7,0.99,77,3,1,Bachelor,0
4786,12,M,7,0.75,67,0,2,HighSchool,0
4787,14,M,9,0.94,88,7,3,Doctorate,0
4788,12,F,7,0.97,70,8,3,Master,0
4789,11,F,6,0.71,42,4,3,Bachelor,0
4790,12,F,7,0.91,48,8,1,Bachelor,1
4791,12,M,7,0.64,60,5,2,MiddleSchool,0
4792,13,M,8,0.99,41,1,2,HighSchool,0
4793,15,F,10,0.67,45,4,2,MiddleSchool,1
4794,12,F,7,0.69,83,8,0,Doctorate,0
4795,11,F,6,0.87,78,2,3,Bachelor,0
4796,12,M,7,0.82,82,7,2,Bachelor,0
4797,14,M,9,0.85,68,0,3,Master,0
4798,14,M,9,0.82,68,6,2,Master,0
4799,15,F,10,0.95,46,3,1,Doctorate,0
4800,11,M,6,0.64,50,2,2,Master,1
4801,11,M,6,0.66,50,5,2,Master,1
4802,12,M,7,0.76,54,8,4,MiddleSchool,0
4803,13,F,8,0.69,41,3,3,MiddleSchool,0
4804,14,M,9,0.89,74,6,1,Bachelor,0
4805,15,F,10,0.61,80,5,0,Doctorate,0
4806,13,M,8,0.95,90,6,0,Master,1
4807,11,F,6,0.95,50,4,2,HighSchool,1
4808,12,F,7,0.83,81,6,2,HighSchool,1
4809,12,F,7,0.6,64,7,3,Master,1
4810,14,F,9,0.64,77,8,0,HighSchool,0
4811,15,M,10,0.67,79,6,3,MiddleSchool,1
4812,11,M,6,0.63,46,1,4,Bachelor,1
4813,15,F,10,0.78,84,8,4,MiddleSchool,0
4814,11,M,6,0.79,89,1,2,MiddleSchool,0
4815,11,F,6,0.89,78,6,1,HighSchool,0
4816,14,F,9,0.82,73,3,2,Master,0
4817,11,M,6,0.89,77,0,4,MiddleSchool,0
4818,15,F,10,0.96,81,7,2,Master,0
4819,15,M,10,0.88,63,8,0,MiddleSchool,1
4820,11,F,6,0.86,75,0,2,Master,0
4821,12,F,7,0.62,59,0,0,HighSchool,1
4822,11,F,6,0.77,43,3,1,HighSchool,1
4823,15,F,10,0.98,56,7,1,Bachelor,0
4824,11,M,6,0.93,42,5,2,Doctorate,0
4825,14,M,9,0.97,57,4,2,Master,0
4826,11,F,6,0.61,89,2,2,HighSchool,0
4827,15,F,10,0.89,48,5,0,HighSchool,0
4828,12,F,7,0.95,92,0,2,MiddleSchool,0
4829,13,M,8,0.7,44,8,3,HighSchool,0
4830,14,F,9,0.76,86,8,3,Bachelor,1
4831,15,M,10,0.81,89,8,3,HighSchool,0
4832,14,M,9,0.67,70,7,4,Doctorate,0
4833,14,M,9,0.96,46,2,0,MiddleSchool,0
4834,14,M,9,0.92,74,3,2,Master,0
4835,11,M,6,0.79,79,4,0,MiddleSchool,0
4836,13,F,8,0.75,70,2,2,Bachelor,0
4837,13,F,8,0.64,52,3,4,Doctorate,0
4838,15,F,10,0.77,64,5,3,Doctorate,1
4839,15,F,10,0.94,83,6,3,HighSchool,0
4840,15,F,10,0.75,80,3,4,Doctorate,1
4841,14,F,9,0.76,85,8,3,MiddleSchool,0
4842,12,F,7,0.62,52,6,3,HighSchool,0
4843,14,M,9,0.99,48,3,4,Master,1
4844,11,M,6,0.89,63,8,2,Bachelor,1
